created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text
Fri Jul 14 08:07:29 +0000 2017,74543,885772727315030020,,False,16005,Twitter for iPhone,"After all of these years of suffering thru ObamaCare, Republican Senators must come through as they have promised!"
Fri Jul 14 08:05:36 +0000 2017,50000,885772254017187840,,False,9810,Twitter for iPhone,"So impt Rep Senators, under leadership of @SenateMajLdr McConnell get healthcare plan approved. After 7yrs of O'Care disaster, must happen!"
Fri Jul 14 07:57:33 +0000 2017,70229,885770227514052608,,False,13878,Twitter for iPhone,"Republicans Senators are working hard to get their failed ObamaCare replacement approved. I will be at my desk, pen in hand!"
Fri Jul 14 07:56:26 +0000 2017,45347,885769944482414593,,False,8872,Twitter for iPhone,Great evening with President @EmmanuelMacron &amp; Mrs. Macron. Went to Eiffel Tower for dinner. Relationship with France stronger than ever. https://t.co/ib1pdUYoEU
Thu Jul 13 19:20:56 +0000 2017,58829,885579818875670528,,False,12681,Twitter for iPhone,Great bilateral meetings at Élysée Palace w/ President @EmmanuelMacron. The friendship between our two nations and ourselves is unbreakable. https://t.co/IOSoC0MdPv
Thu Jul 13 18:45:49 +0000 2017,57924,885570979975639040,,False,11399,Twitter for iPhone,"President @EmmanuelMacron,
Thank you for the beautiful welcome ceremony at Les Invalides today! https://t.co/RKir1GcRrB"
Thu Jul 13 12:50:16 +0000 2017,70714,885481504780013568,,False,14527,Twitter for iPhone,"Melania and I were thrilled to join the dedicated men and women of the @USEmbassyFrance, members of the U.S. Military and their families. https://t.co/ZSdsJ0Bsbl"
Thu Jul 13 08:06:11 +0000 2017,77588,885410010167226370,,False,13860,Twitter Web Client,"Just landed in Paris, France with @FLOTUS Melania. https://t.co/knULGOQF1K"
Wed Jul 12 23:24:08 +0000 2017,70931,885278633014812673,,False,21554,Twitter for iPhone,Big WIN today for building the wall. It will secure the border &amp; save lives. Now the full House &amp; Senate must act! ➡️https://t.co/TTg7lvBdo2 https://t.co/xhiknXko70
Wed Jul 12 23:12:03 +0000 2017,81023,885275592681295872,,False,23367,Twitter for iPhone,"JOBS, JOBS, JOBS! #MAGA🇺🇸 https://t.co/HScS4Y9ZJK"
Wed Jul 12 23:06:19 +0000 2017,65621,885274148012011520,,False,15993,Twitter for iPhone,Stock market hits another high with spirit and enthusiasm so positive. Jobs outlook looking very good! #MAGA🇺🇸 https://t.co/Vwxsb2vWGe
Wed Jul 12 22:35:53 +0000 2017,82798,885266492765466625,,False,14907,Twitter for iPhone,Getting rdy to leave for France @ the invitation of President Macron to celebrate &amp; honor Bastille Day and 100yrs since U.S. entry into WWI.
Wed Jul 12 20:20:56 +0000 2017,69870,885232527656538113,,False,17717,Twitter for iPhone,"""After 14 years, U.S. beef hits Chinese market. Trade deal an exciting opportunity for agriculture."" https://t.co/gDGgejqFMs"
Wed Jul 12 13:39:25 +0000 2017,99408,885131482397908992,,False,20749,Twitter for iPhone,"The W.H. is functioning perfectly, focused on HealthCare, Tax Cuts/Reform &amp; many other things. I have very little time for watching T.V."
Wed Jul 12 13:27:03 +0000 2017,104325,885128373441355777,,False,26011,Twitter for iPhone,Why aren't the same standards placed on the Democrats. Look what Hillary Clinton may have gotten away with. Disgraceful!
Wed Jul 12 12:12:42 +0000 2017,63060,885109663217352704,25073877,False,15959,Twitter for iPhone,".@WashTimes states ""Democrats have willfully used Moscow disinformation to influence the presidential election against Donald Trump."""
Wed Jul 12 11:05:53 +0000 2017,127630,885092844511387654,,False,29725,Twitter for iPhone,"ISIS is on the run &amp; will soon be wiped out of Syria &amp; Iraq, illegal border crossings are way down (75%) &amp; MS 13 gangs are being removed."
Wed Jul 12 10:40:32 +0000 2017,0,885086466061340674,,True,6459,Twitter for iPhone,RT @foxandfriends: Getting the job done! Sen. Mitch McConnell delays August recess to work on health care bill https://t.co/wBjha8ldeK
Wed Jul 12 10:32:56 +0000 2017,117629,885084555421634561,,False,31309,Twitter for iPhone,"Remember, when you hear the words ""sources say"" from the Fake Media, often times those sources are made up and do not exist."
Wed Jul 12 10:19:32 +0000 2017,120675,885081181980590084,,False,25705,Twitter for iPhone,"My son Donald did a good job last night. He was open, transparent and innocent. This is the greatest Witch Hunt in political history. Sad!"
Wed Jul 12 09:55:47 +0000 2017,0,885075206905188352,,True,7737,Twitter for iPhone,"RT @FoxNews: .@jessebwatters on @DonaldJTrumpJr meeting with Russian attorney: ""I believe Don Jr. is the victim here."" #TheFive https://t.c…"
Wed Jul 12 00:24:10 +0000 2017,96284,884931352201756672,,False,17502,Twitter for iPhone,"My son, Donald, will be interviewed by @seanhannity tonight at 10:00 P.M. He is a great person who loves our country!"
Tue Jul 11 12:57:47 +0000 2017,0,884758617282531329,,True,10973,Twitter for iPhone,"RT @foxandfriends: FOX NEWS ALERT: U.S. flexes its defense muscles, destroys incoming test missile off coast of Alaska https://t.co/gdpnc6a…"
Tue Jul 11 12:23:45 +0000 2017,129612,884750055776948225,,False,29001,Twitter for iPhone,Big wins against ISIS!
Tue Jul 11 12:09:22 +0000 2017,121286,884746435039768576,,False,22784,Twitter for iPhone,Marine Plane crash in Mississippi is heartbreaking. Melania and I send our deepest condolences to all!
Tue Jul 11 11:46:00 +0000 2017,108873,884740553040175104,,False,20083,Twitter for iPhone,Working hard to get the Olympics for the United States (L.A.). Stay tuned!
Tue Jul 11 10:59:58 +0000 2017,97500,884728971530829824,,False,28202,Twitter for iPhone,The Senate Democrats have only confirmed 48 of 197 Presidential Nominees. They  can't win so all they do is slow things down &amp; obstruct!
Tue Jul 11 10:49:16 +0000 2017,0,884726279014100992,,True,13399,Twitter for iPhone,RT @foxandfriends: SEN. CRUZ: It's crazy to go an August recess without having Obamacare repealed. We should work every day until it is don…
Tue Jul 11 10:48:41 +0000 2017,0,884726129910853634,,True,9958,Twitter for iPhone,RT @foxandfriends: White House calls out Senate Democrats for obstructing nominees https://t.co/O6Rsx5i2CZ
Mon Jul 10 11:54:41 +0000 2017,0,884380352436985856,,True,15497,Twitter for iPhone,RT @foxandfriends: Head of the NYPD union slams Mayor de Blasio for skipping vigil for assassinated cop Miosotis Familia https://t.co/nVWLb…
Mon Jul 10 11:54:15 +0000 2017,0,884380242936254464,,True,13730,Twitter for iPhone,"RT @foxandfriends: .@jasoninthehouse: Comey went silent when I asked him about his memos, which raised a lot of eyebrows. https://t.co/BfSP…"
Mon Jul 10 11:52:18 +0000 2017,0,884379751665848322,,True,18652,Twitter for iPhone,"RT @seanhannity: HRC mishandles and destroys classified info-NO PROBLEM! Pay/play on Uranium one NO PROBLEM! Lynch BC tarmac: it's a ""matte…"
Mon Jul 10 11:47:49 +0000 2017,108995,884378624660582405,,False,26620,Twitter for iPhone,"If Chelsea Clinton were asked to hold the seat for her mother,as her mother gave our country away, the Fake News would say CHELSEA FOR PRES!"
Mon Jul 10 11:31:33 +0000 2017,88831,884374529660903424,,False,18259,Twitter for iPhone,"When I left Conference Room for short meetings with Japan and other countries, I asked Ivanka to hold seat. Very standard. Angela M agrees!"
Mon Jul 10 10:47:33 +0000 2017,102395,884363456849342464,,False,23155,Twitter for iPhone,I cannot imagine that Congress would dare to leave Washington without a beautiful new HealthCare bill fully approved and ready to go!
Mon Jul 10 10:40:16 +0000 2017,112155,884361623514656769,,False,30033,Twitter for iPhone,James Comey leaked CLASSIFIED INFORMATION to the media. That is so illegal!
Mon Jul 10 10:34:01 +0000 2017,0,884360051808448512,,True,13340,Twitter for iPhone,RT @foxandfriends: Report accuses material James Comey leaked to a friend contained top secret information https://t.co/Hkg4cAb6o9
Mon Jul 10 10:32:08 +0000 2017,0,884359576996511745,,True,9872,Twitter for iPhone,RT @foxandfriends: .@carriesheffield: The mainstream media is neglecting their duty to represent the public. They've failed to represent ha…
Mon Jul 10 10:30:13 +0000 2017,0,884359096689971201,,True,21547,Twitter for iPhone,RT @RealJamesWoods: Only now with a #RealPresident do we see the scope of destruction engineered by #Obama and the #Democrat cabal.  @realD…
Mon Jul 10 00:45:13 +0000 2017,91092,884211874518192128,,False,19730,Twitter for iPhone,"The fact that President Putin and I discussed a Cyber Security unit  doesn't mean I think it can happen. It can't-but a ceasefire can,&amp; did!"
Sun Jul 09 20:09:52 +0000 2017,100274,884142582191849474,,False,20196,Twitter for iPhone,Syrian ceasefire seems to be holding. Many lives can be saved. Came out of meeting. Good!
Sun Jul 09 20:07:11 +0000 2017,110727,884141905436696576,,False,26582,Twitter for iPhone,"For years, even as a ""civilian,"" I listened as Republicans pushed the Repeal and Replace of ObamaCare. Now they finally have their chance!"
Sun Jul 09 12:57:58 +0000 2017,98445,884033889613828096,,False,24791,Media Studio,MAKE AMERICA GREAT AGAIN! https://t.co/NVDVRrWLs4
Sun Jul 09 12:31:23 +0000 2017,83119,884027201804488704,,False,19673,Twitter for iPhone,Sanctions were not discussed at my meeting with President Putin. Nothing will be done until the Ukrainian &amp; Syrian problems are solved!
Sun Jul 09 12:06:30 +0000 2017,89030,884020939264073728,,False,20187,Twitter for iPhone,...have it. Fake News said 17 intel agencies when actually 4 (had to apologize). Why did Obama do NOTHING when he had info before election?
Sun Jul 09 11:57:55 +0000 2017,78813,884018776391503872,,False,18820,Twitter for iPhone,"...and safe. Questions were asked about why the CIA &amp; FBI had to ask the DNC 13 times for their SERVER, and were rejected, still don't...."
Sun Jul 09 11:50:24 +0000 2017,83092,884016887692234753,,False,20029,Twitter for iPhone,"Putin &amp; I discussed forming an impenetrable Cyber Security unit    so that election hacking, &amp; many other negative things, will be guarded.."
Sun Jul 09 11:37:42 +0000 2017,98082,884013689736769536,,False,22811,Twitter for iPhone,...We negotiated a ceasefire in parts of Syria which will save lives. Now it is time to move forward in working constructively with Russia!
Sun Jul 09 11:31:22 +0000 2017,83868,884012097805406208,,False,18913,Twitter for iPhone,I strongly pressed President Putin twice about Russian meddling in our election. He vehemently denied it. I've already given my opinion.....
Sun Jul 09 11:15:58 +0000 2017,81459,884008221970763776,,False,17005,Twitter for iPhone,The G 20 Summit was a great success for the U.S. - Explained that the U.S. must fix the many bad trade deals it has made. Will get done!
Sun Jul 09 00:29:21 +0000 2017,87832,883845492790235136,,False,24263,Twitter for iPhone,"Thank you @SenatorDole, very kind! https://t.co/cXrYiK46Qq"
Sat Jul 08 18:55:23 +0000 2017,98393,883761448064864257,,False,18168,Twitter for iPhone,"Leaving Hamburg for Washington, D.C. and the WH. Just left China’s President Xi where we had an excellent meeting on trade &amp; North Korea."
Sat Jul 08 18:50:10 +0000 2017,93205,883760134333378561,,False,19447,Twitter for iPhone,Law enforcement &amp; military did a spectacular job in Hamburg. Everybody felt totally safe despite the anarchists. @PolizeiHamburg #G20Summit
Sat Jul 08 18:20:56 +0000 2017,86036,883752778379792386,,False,15346,Twitter for iPhone,The #G20Summit was a wonderful success and carried out beautifully by Chancellor Angela Merkel. Thank you!
Sat Jul 08 18:17:24 +0000 2017,99318,883751888491098112,,False,27003,Twitter for iPhone,We will fight the #FakeNews with you! https://t.co/zOMiXTeLJq
Fri Jul 07 23:33:26 +0000 2017,84512,883469033059864578,,False,18604,Twitter for iPhone,"Great first day with world leaders at the #G20Summit here in Hamburg, Germany. Looking forward to day two! #USA https://t.co/bLKgZKQemw"
Fri Jul 07 21:56:53 +0000 2017,68592,883444736849305600,,False,16321,Twitter for iPhone,"Thank you! 

“Trump’s Defining Speech” 
WSJ Editorial: https://t.co/YuDgVfRroR https://t.co/T0R4u4IHDJ"
Fri Jul 07 07:44:07 +0000 2017,136965,883230130885324802,,False,33937,Twitter for iPhone,I will represent our country well and fight for its interests! Fake News Media will never cover me accurately but who cares! We will #MAGA!
Fri Jul 07 07:42:37 +0000 2017,96810,883229754077392896,,False,19323,Twitter for iPhone,"I look forward to all meetings today with world leaders, including my meeting with Vladimir Putin. Much to discuss.
#G20Summit #USA🇺🇸"
Fri Jul 07 07:40:42 +0000 2017,119041,883229270943911936,,False,33107,Twitter for iPhone,Everyone here is talking about why John Podesta refused to give the DNC server to the FBI and the CIA. Disgraceful!
Fri Jul 07 07:07:20 +0000 2017,76189,883220875444715520,,False,13291,Twitter for iPhone,After Poland had a great meeting with Chancellor Merkel and then with PM Shinzō Abe of Japan &amp; President Moon of South Korea.
Fri Jul 07 06:59:02 +0000 2017,129353,883218784663818241,,False,26058,Twitter for iPhone,"My experience yesterday in Poland was a great one. Thank you to everyone, including the haters, for the great reviews of the speech!"
Thu Jul 06 20:45:21 +0000 2017,117598,883064346519187456,,False,31801,Twitter Web Client,"A strong Poland is a blessing to the nations of Europe, and a strong Europe is a blessing to the West, and to the world. https://t.co/vHzPwMtJSm"
Thu Jul 06 17:21:18 +0000 2017,134381,883012994145280000,,False,37528,Media Studio,THE WEST WILL NEVER BE BROKEN. Our values will PREVAIL. Our people will THRIVE and our civilization will TRIUMPH! https://t.co/sozuVgdp5T
Thu Jul 06 16:02:25 +0000 2017,91612,882993144194838528,,False,22801,Media Studio,America is proud to stand shoulder-to-shoulder with Poland in the fight to eradicate the evils of terrorism and extremism. #POTUSinPoland https://t.co/MHxRmVvtsh
Thu Jul 06 14:02:13 +0000 2017,86331,882962893288882176,,False,20309,Twitter for iPhone,"On behalf of @FLOTUS Melania and myself, thank you Poland!🇺🇸🇵🇱
#ICYMI, watch here➡️ https://t.co/COpVXnn8YG #POTUSinPoland https://t.co/ylU3wLZV2H"
Wed Jul 05 23:23:42 +0000 2017,76182,882741809931309056,,False,14620,Twitter for iPhone,Congratulations to the dedicated professionals of the USSS as they celebrate their 152nd anniversary. Thank you! ➡️https://t.co/mDhFzDm3ED https://t.co/BcB3wLjILg
Wed Jul 05 11:21:23 +0000 2017,102191,882560030884716544,,False,24525,Twitter for iPhone,Trade between China and North Korea grew almost 40% in the first quarter. So much for China working with us - but we had to give it a try!
Wed Jul 05 11:14:11 +0000 2017,129296,882558219285131265,,False,26831,Twitter for iPhone,The United States made some of the worst Trade Deals in world history.Why should we continue these deals with countries that do not help us?
Wed Jul 05 10:51:59 +0000 2017,95884,882552631905988609,,False,16169,Twitter for iPhone,"Getting ready to leave for Poland, after which I will travel to Germany for the G-20. Will be back on Saturday."
Wed Jul 05 02:19:23 +0000 2017,205493,882423634639425536,,False,47259,Twitter for iPhone,#HappyIndependenceDay #USA🇺🇸 https://t.co/9pfqnRsh1Z
Tue Jul 04 19:55:28 +0000 2017,162421,882327018070790144,,False,31544,Twitter for iPhone,Gas prices are the lowest in the U.S. in over ten years! I would like to see them go even lower.
Tue Jul 04 19:49:16 +0000 2017,138501,882325456162361344,,False,25478,Twitter for iPhone,Getting ready to celebrate the 4th of July with a big crowd at the White House. Happy 4th to everyone. Our country will grow and prosper!
Tue Jul 04 10:38:40 +0000 2017,116835,882186896285282304,,False,30936,Twitter for iPhone,"#HappyIndependenceDay 
#July4 #USA🇺🇸 https://t.co/NsFslPEFrp"
Tue Jul 04 02:24:39 +0000 2017,116328,882062572081512449,,False,30583,Twitter for iPhone,....and Japan will put up with this much longer. Perhaps China will put a heavy move on North Korea and end this nonsense once and for all!
Tue Jul 04 02:19:02 +0000 2017,148904,882061157900718081,,False,51684,Twitter for iPhone,North Korea has just launched another missile. Does this guy have anything better to do with his life? Hard to believe that South Korea.....
Tue Jul 04 01:33:50 +0000 2017,0,882049782541414400,,True,16931,Twitter for iPhone,"RT @JacobAWohl: @realDonaldTrump When Obama was President, the #MSM LOVED talking about stock market rallies! Now they barely mention new a…"
Mon Jul 03 21:10:25 +0000 2017,113935,881983493533822976,,False,24956,Twitter for iPhone,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?
Mon Jul 03 20:54:08 +0000 2017,96173,881979394373406720,,False,20129,Twitter for iPhone,"Really great numbers on jobs &amp; the economy! Things are starting to kick in now, and we have just begun! Don't like steel &amp; aluminum dumping!"
Mon Jul 03 20:44:27 +0000 2017,61582,881976958556549120,,False,9535,Twitter for iPhone,Thank you to Shawn Steel for the nice words on @FoxNews.
Mon Jul 03 19:38:06 +0000 2017,0,881960261263011841,,True,9003,Twitter for iPhone,"RT @Reince: With a strong candidate in @POTUS &amp; @GOP revolutionary data program, Republicans carried WI for 1st time in 30 years
https://t.…"
Mon Jul 03 14:00:21 +0000 2017,123341,881875263700783104,,False,37176,Twitter for iPhone,"If we can help little #CharlieGard, as per our friends in the U.K. and the Pope, we would be delighted to do so."
Mon Jul 03 12:10:44 +0000 2017,131610,881847676232503297,,False,31314,Twitter for iPhone,"At some point the Fake News will be forced to discuss our great jobs numbers, strong economy, success with ISIS, the border &amp; so much else!"
Mon Jul 03 11:38:20 +0000 2017,72540,881839523126272000,,False,10875,Twitter for iPhone,Will be speaking with Italy this morning!
Mon Jul 03 11:19:08 +0000 2017,85961,881834692282109953,,False,22408,Twitter for iPhone,Spoke yesterday with the King of Saudi Arabia about peace in the Middle-East. Interesting things are happening!
Mon Jul 03 11:00:56 +0000 2017,69696,881830110114009089,,False,11325,Twitter for iPhone,Will be speaking with Germany and France this morning.
Mon Jul 03 02:13:07 +0000 2017,104824,881697281233354753,,False,25922,Media Studio,"America's men &amp; women in uniform is the story of FREEDOM overcoming OPPRESSION, the STRONG protecting the WEAK, &amp; G… https://t.co/LtTpGsP3fC"
Sun Jul 02 23:55:23 +0000 2017,136448,881662619282702338,,False,31927,Twitter for iPhone,"Stock Market at all time high, unemployment at lowest level in years (wages will start going up) and our base has never been stronger!"
Sun Jul 02 20:04:24 +0000 2017,111220,881604490041995271,,False,28208,Media Studio,The dishonest media will NEVER keep us from accomplishing our objectives on behalf of our GREAT AMERICAN PEOPLE!… https://t.co/EwnwCeuGMv
Sun Jul 02 13:21:42 +0000 2017,605098,881503147168071680,,False,369530,Twitter for iPhone,#FraudNewsCNN #FNN https://t.co/WYUnHjjUjg
Sun Jul 02 04:47:04 +0000 2017,129665,881373634585079808,,False,30040,Twitter for iPhone,"We will always take care of our GREAT VETERANS. You have shed your blood, poured your love, and bared your soul, in… https://t.co/bTPuerxLOr"
Sat Jul 01 22:41:58 +0000 2017,199049,881281755017355264,,False,56387,Twitter for iPhone,My use of social media is not Presidential - it’s MODERN DAY PRESIDENTIAL. Make America Great Again!
Sat Jul 01 22:08:37 +0000 2017,121832,881273362454118400,,False,30847,Twitter for iPhone,I am thinking about changing the name #FakeNews CNN to #FraudNewsCNN!
Sat Jul 01 22:02:27 +0000 2017,89370,881271809433374721,25073877,False,18274,Twitter for iPhone,"....the 2016 election with interviews, speeches and social media. I had to beat #FakeNews, and did. We will continue to WIN!"
Sat Jul 01 22:02:12 +0000 2017,129842,881271748280365056,,False,29823,Twitter for iPhone,"The FAKE &amp; FRAUDULENT NEWS MEDIA is working hard to convince Republicans and others I should not use social media - but remember, I won...."
Sat Jul 01 21:38:32 +0000 2017,62718,881265792700035073,,False,11356,Twitter for iPhone,Getting rdy to leave for tonight's Celebrate Freedom Concert honoring our GREAT VETERANS w/ so many of my evangelic… https://t.co/shfTAoMJry
Sat Jul 01 21:01:20 +0000 2017,50441,881256428626956288,,False,11420,Media Studio,"Weekly Address🇺🇸 #KatesLaw
#NoSanctuaryForCriminalsAct
Statement: https://t.co/I8cqKGDK2B https://t.co/00mao6Vk7R"
Sat Jul 01 13:20:35 +0000 2017,101893,881140479454310401,,False,24262,Twitter for iPhone,"Crazy Joe Scarborough and dumb as a rock Mika are not bad people, but their low rated show is dominated by their NBC bosses. Too bad!"
Sat Jul 01 13:12:40 +0000 2017,151428,881138485905772549,,False,41262,Twitter for iPhone,I am extremely pleased to see that @CNN has finally been exposed as #FakeNews and garbage journalism. It's about time!
Sat Jul 01 13:07:05 +0000 2017,110887,881137079958241280,,False,32189,Twitter for iPhone,Numerous states are refusing to give information to the very distinguished VOTER FRAUD PANEL. What are they trying to hide?
Sat Jul 01 12:59:52 +0000 2017,80092,881135264441257984,,False,20308,Twitter for iPhone,Word is that @Greta Van Susteren was let go by her out of control bosses at @NBC &amp; @Comcast because she refused to go along w/ 'Trump hate!'
Sat Jul 01 12:44:23 +0000 2017,78780,881131368520056832,,False,16360,Twitter for iPhone,Happy Canada Day to all of the great people of Canada and to your Prime Minister and my new found friend @JustinTrudeau. #Canada150
Fri Jun 30 22:43:58 +0000 2017,85823,880919871353217024,,False,19603,Twitter Ads,America will THINK BIG once again. We will inspire millions of children to carry on the proud tradition of American… https://t.co/hZCMp5cSJc
Fri Jun 30 20:55:44 +0000 2017,72750,880892632142143490,,False,17773,Twitter for iPhone,The era of strategic patience with the North Korea regime has failed. That patience is over. We are working closely… https://t.co/MxN04V2Yn4
Fri Jun 30 18:19:13 +0000 2017,57618,880853246126022656,,False,12384,Twitter Web Client,"I am encouraged by President Moon's assurances that he will work to level the playing field for American workers, b… https://t.co/DUZh6aMjJS"
Fri Jun 30 12:55:08 +0000 2017,83669,880771685460344832,,False,19328,Twitter for iPhone,Watched low rated @Morning_Joe for first time in long time. FAKE NEWS. He called me to stop a National Enquirer article. I said no! Bad show
Fri Jun 30 10:48:38 +0000 2017,120116,880739852286918656,,False,32567,Twitter for iPhone,Crime and killings in Chicago have reached such epidemic proportions that I am sending in Federal help. 1714 shootings in Chicago this year!
Fri Jun 30 10:37:57 +0000 2017,93597,880737163247267840,,False,24777,Twitter for iPhone,"If Republican Senators are unable to pass what they are working on now, they should immediately REPEAL, and then REPLACE at a later date!"
Fri Jun 30 01:44:01 +0000 2017,92733,880602793341591552,,False,19755,Twitter for iPhone,Just finished a very good meeting with the President of South Korea. Many subjects discussed including North Korea and new trade deal!
Thu Jun 29 23:10:47 +0000 2017,77736,880564232588107779,,False,18768,Twitter Web Client,Our new American Energy Policy will unlock MILLIONS of jobs &amp; TRILLIONS in wealth. We are on the cusp of a true ene… https://t.co/w5Y7UXZSSD
Thu Jun 29 23:09:01 +0000 2017,55492,880563788705148928,,False,12068,Twitter for iPhone,"When it comes to the future of America’s energy needs, we will FIND IT, we will DREAM IT, and we will BUILD IT.… https://t.co/m0HmPbUZ6C"
Thu Jun 29 22:53:49 +0000 2017,57604,880559961855729664,,False,12664,Twitter for iPhone,Statement on House Passage of Kate’s Law and No Sanctuary for Criminals Act. https://t.co/uPRy9XgK5A
Thu Jun 29 22:28:23 +0000 2017,94460,880553561008078848,,False,20630,Twitter for iPhone,Good news out of the House with the passing of 'No Sanctuary for Criminals Act.' Hopefully Senate will follow.
Thu Jun 29 21:37:02 +0000 2017,101416,880540637358981120,,False,23135,Twitter for iPhone,"Good news, House just passed #KatesLaw. Hopefully Senate will follow."
Thu Jun 29 21:13:22 +0000 2017,59595,880534684479897600,,False,14651,Twitter for iPhone,"""Mattis Says Trump’s Warning Stopped Chemical Weapons Attack In Syria"" https://t.co/XL9LLNKh8i"
Thu Jun 29 19:31:13 +0000 2017,29944,880508977590697984,,False,4995,Twitter for iPhone,"Join me LIVE with @VP, @SecretaryPerry, @SecretaryZinke and @EPAScottPruitt. 
#UnleashingAmericanEnergy
https://t.co/hlM7F2BQD9"
Thu Jun 29 18:13:16 +0000 2017,65347,880489358431850496,,False,15347,Twitter for iPhone,"MAKE AMERICA SAFE AGAIN!

#NoSanctuaryForCriminalsAct 
#KatesLaw #SaveAmericanLives 

https://t.co/jbN4hPjqjS"
Thu Jun 29 16:53:44 +0000 2017,75538,880469342835666944,,False,19979,Twitter for iPhone,"Today, the House votes on two crucial bills:
☑️#NoSanctuaryForCriminalsAct 
☑️#KatesLaw 
☑️Pass these bills &amp; lets… https://t.co/4N2c0oxMve"
Thu Jun 29 12:58:23 +0000 2017,80481,880410114456465411,,False,20927,Twitter for iPhone,"...to Mar-a-Lago 3 nights in a row around New Year's Eve, and insisted on joining me. She was bleeding badly from a face-lift. I said no!"
Thu Jun 29 12:52:17 +0000 2017,83771,880408582310776832,,False,21887,Twitter for iPhone,"I heard poorly rated @Morning_Joe speaks badly of me (don't watch anymore). Then how come low I.Q. Crazy Mika, along with Psycho Joe, came.."
Thu Jun 29 12:27:35 +0000 2017,83921,880402366373269504,,False,17960,Twitter for iPhone,New Sugar deal negotiated with Mexico is a very good one for both Mexico and the U.S. Had no deal for many years which hurt U.S. badly.
Thu Jun 29 01:51:18 +0000 2017,83031,880242238000955392,,False,21350,Media Studio,Tomorrow the House votes on #KatesLaw &amp; No Sanctuary For Criminals Act. Lawmakers must vote to put American safety… https://t.co/p3vd8IXXaD
Wed Jun 28 22:32:47 +0000 2017,55478,880192282254872576,,False,11703,Twitter for iPhone,"From my first day in office, we’ve taken swift action to lift the crushing restrictions on American energy. Remarks… https://t.co/VBoEubD59k"
Wed Jun 28 21:26:27 +0000 2017,51210,880175585418465284,,False,16480,Twitter for iPhone,Democrats purposely misstated Medicaid under new Senate bill - actually goes up. https://t.co/necCt4K6UH
Wed Jun 28 21:15:37 +0000 2017,39782,880172859108331520,,False,8492,Twitter for iPhone,"Today, I hosted an immigration roundtable ahead of two votes taking place in Congress tomorrow. Watch and read more… https://t.co/5k8WzW1t68"
Wed Jun 28 21:06:39 +0000 2017,74871,880170602690215936,,False,14024,Twitter for iPhone,It was my great honor to welcome the 2016 World Series Champion Chicago @Cubs ⚾️ to the @WhiteHouse this afternoon.… https://t.co/GvPhJ9hZdv
Wed Jun 28 20:19:38 +0000 2017,45347,880158771762286592,,False,10884,Media Studio,"#ICYMI- on Monday, I had the great honor of welcoming India's Prime Minister @narendramodi to the WH. Full Remarks:… https://t.co/7IIQEh7xXv"
Wed Jun 28 13:06:14 +0000 2017,54720,880049704620494848,,False,13407,Twitter for iPhone,"The #AmazonWashingtonPost, sometimes referred to as the guardian of Amazon not paying internet taxes (which they should) is FAKE NEWS!"
Wed Jun 28 11:03:33 +0000 2017,0,880018828603912194,,True,12653,Twitter for iPhone,RT @foxandfriends: HAPPENING TODAY: House to vote on immigration bills including 'Kate’s Law' and 'No Sanctuary for Criminals Act' https://…
Wed Jun 28 10:58:59 +0000 2017,91340,880017678978736129,,False,19282,Twitter for iPhone,"Some of the Fake News Media likes to say that I am not totally engaged in healthcare. Wrong, I know the subject well &amp; want victory for U.S."
Wed Jun 28 10:49:22 +0000 2017,85278,880015261004435456,,False,20564,Twitter for iPhone,The failing @nytimes writes false story after false story about me. They don't even call to verify the facts of a story. A Fake News Joke!
Tue Jun 27 22:27:48 +0000 2017,92179,879828637733793793,,False,17808,Twitter for iPhone,"I just finished a great meeting with the Republican Senators concerning HealthCare. They really want to get it right, unlike OCare!"
Tue Jun 27 22:22:55 +0000 2017,79017,879827411008974852,,False,15485,Twitter for iPhone,"With ZERO Democrats to help, and a failed, expensive and dangerous ObamaCare as the Dems legacy, the Republican Senators are working hard!"
Tue Jun 27 12:47:17 +0000 2017,112223,879682547235651584,,False,33366,Twitter for iPhone,"So they caught Fake News CNN cold, but what about NBC, CBS &amp; ABC? What about the failing @nytimes &amp; @washingtonpost? They are all Fake News!"
Tue Jun 27 12:30:38 +0000 2017,121670,879678356450676736,,False,33067,Twitter for iPhone,Fake News CNN is looking at big management changes now that they got caught falsely pushing their phony Russian stories. Ratings way down!
Tue Jun 27 11:32:15 +0000 2017,0,879663665645056000,,True,6864,Twitter for iPhone,"RT @ericbolling: Good morning friends!  ""The Swamp"" out today.  President Trump has a copy... get yours here https://t.co/TntLPNCCjR. #maga…"
Tue Jun 27 11:23:35 +0000 2017,0,879661481360588800,,True,8465,Twitter for iPhone,RT @foxandfriends: President Trump officially nominates former Assistant Attorney General Christopher Wray to head the FBI https://t.co/ld7…
Tue Jun 27 11:19:39 +0000 2017,0,879660494218547202,,True,6984,Twitter for iPhone,RT @foxandfriends: Another Dem 'queasy' over claim of Loretta Lynch meddling in Clinton case https://t.co/wdQ9MduxOO
Tue Jun 27 11:00:53 +0000 2017,0,879655772111679488,,True,8242,Twitter for iPhone,RT @foxandfriends: Hannity: Russia allegations 'boomeranging back' on Democrats https://t.co/lvdrpxpcp9
